Province,Country,Date,Confirmed,Deaths,Recovered,Lat,Long
,Algeria,2020-02-28,1,0,0,28.0339,1.6596
,Algeria,2020-02-27,1,0,0,28.0339,1.6596
,Algeria,2020-02-26,1,0,0,28.0339,1.6596
,Algeria,2020-02-25,1,0,0,28.0339,1.6596
,Algeria,2020-02-24,0,0,0,28.0339,1.6596
,Algeria,2020-02-23,0,0,0,28.0339,1.6596
,Algeria,2020-02-22,0,0,0,28.0339,1.6596
,Algeria,2020-02-21,0,0,0,28.0339,1.6596
,Algeria,2020-02-20,0,0,0,28.0339,1.6596
,Algeria,2020-02-19,0,0,0,28.0339,1.6596
,Algeria,2020-02-18,0,0,0,28.0339,1.6596
,Algeria,2020-02-17,0,0,0,28.0339,1.6596
,Algeria,2020-02-16,0,0,0,28.0339,1.6596
,Algeria,2020-02-15,0,0,0,28.0339,1.6596
,Algeria,2020-02-14,0,0,0,28.0339,1.6596
,Algeria,2020-02-13,0,0,0,28.0339,1.6596
,Algeria,2020-02-12,0,0,0,28.0339,1.6596
,Algeria,2020-02-11,0,0,0,28.0339,1.6596
,Algeria,2020-02-10,0,0,0,28.0339,1.6596
,Algeria,2020-02-09,0,0,0,28.0339,1.6596
,Algeria,2020-02-08,0,0,0,28.0339,1.6596
,Algeria,2020-02-07,0,0,0,28.0339,1.6596
,Algeria,2020-02-06,0,0,0,28.0339,1.6596
,Algeria,2020-02-05,0,0,0,28.0339,1.6596
,Algeria,2020-02-04,0,0,0,28.0339,1.6596
,Algeria,2020-02-03,0,0,0,28.0339,1.6596
,Algeria,2020-02-02,0,0,0,28.0339,1.6596
,Algeria,2020-02-01,0,0,0,28.0339,1.6596
,Algeria,2020-01-31,0,0,0,28.0339,1.6596
,Algeria,2020-01-30,0,0,0,28.0339,1.6596
,Algeria,2020-01-29,0,0,0,28.0339,1.6596
,Algeria,2020-01-28,0,0,0,28.0339,1.6596
,Algeria,2020-01-27,0,0,0,28.0339,1.6596
,Algeria,2020-01-26,0,0,0,28.0339,1.6596
,Algeria,2020-01-25,0,0,0,28.0339,1.6596
,Algeria,2020-01-24,0,0,0,28.0339,1.6596
,Algeria,2020-01-23,0,0,0,28.0339,1.6596
,Algeria,2020-01-22,0,0,0,28.0339,1.6596
,Andorra,2020-03-23,113,1,1,42.5063,1.5218
,Andorra,2020-03-22,113,1,1,42.5063,1.5218
,Andorra,2020-03-21,88,0,1,42.5063,1.5218
,Andorra,2020-03-20,75,0,1,42.5063,1.5218
,Andorra,2020-03-19,53,0,1,42.5063,1.5218
,Andorra,2020-03-18,39,0,1,42.5063,1.5218
,Andorra,2020-03-17,39,0,1,42.5063,1.5218
,Andorra,2020-03-16,2,0,1,42.5063,1.5218
,Andorra,2020-03-15,1,0,1,42.5063,1.5218
,Andorra,2020-03-14,1,0,1,42.5063,1.5218
,Andorra,2020-03-13,1,0,0,42.5063,1.5218
,Andorra,2020-03-12,1,0,1,42.5063,1.5218
,Andorra,2020-03-11,1,0,0,42.5063,1.5218
,Andorra,2020-03-10,1,0,0,42.5063,1.5218
,Andorra,2020-03-09,1,0,0,42.5063,1.5218
,Andorra,2020-03-08,1,0,0,42.5063,1.5218
,Andorra,2020-03-07,1,0,0,42.5063,1.5218
,Andorra,2020-03-06,1,0,0,42.5063,1.5218
,Andorra,2020-03-05,1,0,0,42.5063,1.5218
,Andorra,2020-03-04,1,0,0,42.5063,1.5218
,Andorra,2020-03-03,1,0,0,42.5063,1.5218
,Andorra,2020-03-02,1,0,0,42.5063,1.5218
,Andorra,2020-03-01,0,0,0,42.5063,1.5218
,Andorra,2020-02-29,0,0,0,42.5063,1.5218
,Andorra,2020-02-28,0,0,0,42.5063,1.5218
,Andorra,2020-02-27,0,0,0,42.5063,1.5218
,Andorra,2020-02-26,0,0,0,42.5063,1.5218
,Andorra,2020-02-25,0,0,0,42.5063,1.5218
,Andorra,2020-02-24,0,0,0,42.5063,1.5218
,Andorra,2020-02-23,0,0,0,42.5063,1.5218
,Andorra,2020-02-22,0,0,0,42.5063,1.5218
,Andorra,2020-02-21,0,0,0,42.5063,1.5218
,Andorra,2020-02-20,0,0,0,42.5063,1.5218
,Andorra,2020-02-19,0,0,0,42.5063,1.5218
,Andorra,2020-02-18,0,0,0,42.5063,1.5218
,Andorra,2020-02-17,0,0,0,42.5063,1.5218
,Andorra,2020-02-16,0,0,0,42.5063,1.5218
,Andorra,2020-02-15,0,0,0,42.5063,1.5218
,Andorra,2020-02-14,0,0,0,42.5063,1.5218
,Andorra,2020-02-13,0,0,0,42.5063,1.5218
,Andorra,2020-02-12,0,0,0,42.5063,1.5218
,Andorra,2020-02-11,0,0,0,42.5063,1.5218
,Andorra,2020-02-10,0,0,0,42.5063,1.5218
,Andorra,2020-02-09,0,0,0,42.5063,1.5218
,Andorra,2020-02-08,0,0,0,42.5063,1.5218
,Andorra,2020-02-07,0,0,0,42.5063,1.5218
,Andorra,2020-02-06,0,0,0,42.5063,1.5218
,Andorra,2020-02-05,0,0,0,42.5063,1.5218
,Andorra,2020-02-04,0,0,0,42.5063,1.5218
,Andorra,2020-02-03,0,0,0,42.5063,1.5218
,Andorra,2020-02-02,0,0,0,42.5063,1.5218
,Andorra,2020-02-01,0,0,0,42.5063,1.5218
,Andorra,2020-01-31,0,0,0,42.5063,1.5218
,Andorra,2020-01-30,0,0,0,42.5063,1.5218
,Andorra,2020-01-29,0,0,0,42.5063,1.5218
,Andorra,2020-01-28,0,0,0,42.5063,1.5218
,Andorra,2020-01-27,0,0,0,42.5063,1.5218
,Andorra,2020-01-26,0,0,0,42.5063,1.5218
,Andorra,2020-01-25,0,0,0,42.5063,1.5218
,Andorra,2020-01-24,0,0,0,42.5063,1.5218
,Andorra,2020-01-23,0,0,0,42.5063,1.5218
,Andorra,2020-01-22,0,0,0,42.5063,1.5218
,Angola,2020-03-23,2,0,0,-11.2027,17.8739
,Angola,2020-03-22,2,0,0,-11.2027,17.8739
,Angola,2020-03-21,2,0,0,-11.2027,17.8739
,Angola,2020-03-20,1,0,0,-11.2027,17.8739
,Angola,2020-03-19,0,0,0,-11.2027,17.8739
,Angola,2020-03-18,0,0,0,-11.2027,17.8739
,Angola,2020-03-17,0,0,0,-11.2027,17.8739
,Angola,2020-03-16,0,0,0,-11.2027,17.8739
,Angola,2020-03-15,0,0,0,-11.2027,17.8739
,Angola,2020-03-14,0,0,0,-11.2027,17.8739
,Angola,2020-03-13,0,0,0,-11.2027,17.8739
,Angola,2020-03-12,0,0,0,-11.2027,17.8739
,Angola,2020-03-11,0,0,0,-11.2027,17.8739
,Angola,2020-03-10,0,0,0,-11.2027,17.8739
,Angola,2020-03-09,0,0,0,-11.2027,17.8739
,Angola,2020-03-08,0,0,0,-11.2027,17.8739
,Angola,2020-03-07,0,0,0,-11.2027,17.8739
,Angola,2020-03-06,0,0,0,-11.2027,17.8739
,Angola,2020-03-05,0,0,0,-11.2027,17.8739
,Angola,2020-03-04,0,0,0,-11.2027,17.8739
,Angola,2020-03-03,0,0,0,-11.2027,17.8739
,Angola,2020-03-02,0,0,0,-11.2027,17.8739
,Angola,2020-03-01,0,0,0,-11.2027,17.8739
,Angola,2020-02-29,0,0,0,-11.2027,17.8739
,Angola,2020-02-28,0,0,0,-11.2027,17.8739
,Angola,2020-02-27,0,0,0,-11.2027,17.8739
,Angola,2020-02-26,0,0,0,-11.2027,17.8739
,Angola,2020-02-25,0,0,0,-11.2027,17.8739
,Angola,2020-02-24,0,0,0,-11.2027,17.8739
,Angola,2020-02-23,0,0,0,-11.2027,17.8739
,Angola,2020-02-22,0,0,0,-11.2027,17.8739
,Angola,2020-02-21,0,0,0,-11.2027,17.8739
,Angola,2020-02-20,0,0,0,-11.2027,17.8739
,Angola,2020-02-19,0,0,0,-11.2027,17.8739
,Angola,2020-02-18,0,0,0,-11.2027,17.8739
,Angola,2020-02-17,0,0,0,-11.2027,17.8739
,Angola,2020-02-16,0,0,0,-11.2027,17.8739
,Angola,2020-02-15,0,0,0,-11.2027,17.8739
,Angola,2020-02-14,0,0,0,-11.2027,17.8739
,Angola,2020-02-13,0,0,0,-11.2027,17.8739
,Angola,2020-02-12,0,0,0,-11.2027,17.8739
,Angola,2020-02-11,0,0,0,-11.2027,17.8739
,Angola,2020-02-10,0,0,0,-11.2027,17.8739
,Angola,2020-02-09,0,0,0,-11.2027,17.8739
,Angola,2020-02-08,0,0,0,-11.2027,17.8739
,Angola,2020-02-07,0,0,0,-11.2027,17.8739
,Angola,2020-02-06,0,0,0,-11.2027,17.8739
,Angola,2020-02-05,0,0,0,-11.2027,17.8739
,Angola,2020-02-04,0,0,0,-11.2027,17.8739
,Angola,2020-02-03,0,0,0,-11.2027,17.8739
,Angola,2020-02-02,0,0,0,-11.2027,17.8739
,Angola,2020-02-01,0,0,0,-11.2027,17.8739
,Angola,2020-01-31,0,0,0,-11.2027,17.8739
,Angola,2020-01-30,0,0,0,-11.2027,17.8739
,Angola,2020-01-29,0,0,0,-11.2027,17.8739
,Angola,2020-01-28,0,0,0,-11.2027,17.8739
,Angola,2020-01-27,0,0,0,-11.2027,17.8739
,Angola,2020-01-26,0,0,0,-11.2027,17.8739
,Angola,2020-01-25,0,0,0,-11.2027,17.8739
,Angola,2020-01-24,0,0,0,-11.2027,17.8739
,Angola,2020-01-23,0,0,0,-11.2027,17.8739
,Angola,2020-01-22,0,0,0,-11.2027,17.8739
,Antigua and Barbuda,2020-03-23,1,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-22,1,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-21,1,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-20,1,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-19,1,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-18,1,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-17,1,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-16,1,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-15,1,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-14,1,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-13,1,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-12,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-11,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-10,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-09,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-08,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-07,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-06,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-05,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-04,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-03,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-02,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-03-01,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-29,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-28,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-27,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-26,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-25,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-24,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-23,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-22,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-21,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-20,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-19,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-18,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-17,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-16,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-15,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-14,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-13,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-12,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-11,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-10,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-09,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-08,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-07,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-06,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-05,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-04,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-03,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-02,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-02-01,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-01-31,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-01-30,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-01-29,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-01-28,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-01-27,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-01-26,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-01-25,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-01-24,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-01-23,0,0,0,17.0608,-61.7964
,Antigua and Barbuda,2020-01-22,0,0,0,17.0608,-61.7964
,Argentina,2020-03-23,225,4,3,-38.4161,-63.6167
,Argentina,2020-03-22,225,4,3,-38.4161,-63.6167
,Argentina,2020-03-21,158,4,3,-38.4161,-63.6167
,Argentina,2020-03-20,128,3,3,-38.4161,-63.6167
,Argentina,2020-03-19,97,3,3,-38.4161,-63.6167
,Argentina,2020-03-18,79,2,3,-38.4161,-63.6167
,Argentina,2020-03-17,68,2,3,-38.4161,-63.6167
,Argentina,2020-03-16,56,2,1,-38.4161,-63.6167
,Argentina,2020-03-15,45,2,1,-38.4161,-63.6167
,Argentina,2020-03-14,34,2,1,-38.4161,-63.6167
,Argentina,2020-03-13,31,2,0,-38.4161,-63.6167
,Argentina,2020-03-12,19,1,0,-38.4161,-63.6167
,Argentina,2020-03-11,19,1,0,-38.4161,-63.6167
,Argentina,2020-03-10,17,1,0,-38.4161,-63.6167
,Argentina,2020-03-09,12,1,0,-38.4161,-63.6167
,Argentina,2020-03-08,12,1,0,-38.4161,-63.6167
,Argentina,2020-03-07,8,0,0,-38.4161,-63.6167
,Argentina,2020-03-06,2,0,0,-38.4161,-63.6167
,Argentina,2020-03-05,1,0,0,-38.4161,-63.6167
,Argentina,2020-03-04,1,0,0,-38.4161,-63.6167
,Argentina,2020-03-03,1,0,0,-38.4161,-63.6167
,Argentina,2020-03-02,0,0,0,-38.4161,-63.6167
,Argentina,2020-03-01,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-29,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-28,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-27,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-26,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-25,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-24,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-23,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-22,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-21,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-20,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-19,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-18,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-17,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-16,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-15,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-14,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-13,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-12,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-11,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-10,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-09,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-08,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-07,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-06,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-05,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-04,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-03,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-02,0,0,0,-38.4161,-63.6167
,Argentina,2020-02-01,0,0,0,-38.4161,-63.6167
,Argentina,2020-01-31,0,0,0,-38.4161,-63.6167
,Argentina,2020-01-30,0,0,0,-38.4161,-63.6167
,Argentina,2020-01-29,0,0,0,-38.4161,-63.6167
,Argentina,2020-01-28,0,0,0,-38.4161,-63.6167
,Argentina,2020-01-27,0,0,0,-38.4161,-63.6167
,Argentina,2020-01-26,0,0,0,-38.4161,-63.6167
,Argentina,2020-01-25,0,0,0,-38.4161,-63.6167
,Argentina,2020-01-24,0,0,0,-38.4161,-63.6167
,Argentina,2020-01-23,0,0,0,-38.4161,-63.6167
,Argentina,2020-01-22,0,0,0,-38.4161,-63.6167
,Armenia,2020-03-23,194,0,2,40.0691,45.0382
,Armenia,2020-03-22,194,0,2,40.0691,45.0382
,Armenia,2020-03-21,160,0,1,40.0691,45.0382
,Armenia,2020-03-20,136,0,1,40.0691,45.0382
,Armenia,2020-03-19,115,0,1,40.0691,45.0382
,Armenia,2020-03-18,84,0,1,40.0691,45.0382
,Armenia,2020-03-17,78,0,1,40.0691,45.0382
,Armenia,2020-03-16,52,0,0,40.0691,45.0382
,Armenia,2020-03-15,26,0,0,40.0691,45.0382
,Armenia,2020-03-14,18,0,0,40.0691,45.0382
,Armenia,2020-03-13,8,0,0,40.0691,45.0382
,Armenia,2020-03-12,4,0,0,40.0691,45.0382
,Armenia,2020-03-11,1,0,0,40.0691,45.0382
,Armenia,2020-03-10,1,0,0,40.0691,45.0382
,Armenia,2020-03-09,1,0,0,40.0691,45.0382
,Armenia,2020-03-08,1,0,0,40.0691,45.0382
,Armenia,2020-03-07,1,0,0,40.0691,45.0382
,Armenia,2020-03-06,1,0,0,40.0691,45.0382
,Armenia,2020-03-05,1,0,0,40.0691,45.0382
,Armenia,2020-03-04,1,0,0,40.0691,45.0382
,Armenia,2020-03-03,1,0,0,40.0691,45.0382
,Armenia,2020-03-02,1,0,0,40.0691,45.0382
,Armenia,2020-03-01,1,0,0,40.0691,45.0382
,Armenia,2020-02-29,0,0,0,40.0691,45.0382
,Armenia,2020-02-28,0,0,0,40.0691,45.0382
,Armenia,2020-02-27,0,0,0,40.0691,45.0382
,Armenia,2020-02-26,0,0,0,40.0691,45.0382
,Armenia,2020-02-25,0,0,0,40.0691,45.0382
,Armenia,2020-02-24,0,0,0,40.0691,45.0382
,Armenia,2020-02-23,0,0,0,40.0691,45.0382
,Armenia,2020-02-22,0,0,0,40.0691,45.0382
,Armenia,2020-02-21,0,0,0,40.0691,45.0382
,Armenia,2020-02-20,0,0,0,40.0691,45.0382
,Armenia,2020-02-19,0,0,0,40.0691,45.0382
,Armenia,2020-02-18,0,0,0,40.0691,45.0382
,Armenia,2020-02-17,0,0,0,40.0691,45.0382
,Armenia,2020-02-16,0,0,0,40.0691,45.0382
,Armenia,2020-02-15,0,0,0,40.0691,45.0382
